Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
SH,CH,237,0.03999999910593033,F,0.5699999928474426,0.3700000047683716,Y,0.7799999713897705,0.05000000074505806,S,0.5,0.5099999904632568,ZH,0.7200000286102295
AH,R,29,-0.3799999952316284,IY,0.699999988079071,-0.27000001072883606,IY,0.6800000071525574,-0.2199999988079071,AA,0.6499999761581421,0.25,IH,0.4000000059604645
AH,-,902,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
R,ER,1019,0.0,ZH,0.5400000214576721,0.0,Y,0.6700000166893005,0.0,N,0.5400000214576721,0.5099999904632568,W,0.5699999928474426
OW,UH,17,0.6299999952316284,EH,0.75,0.2199999988079071,EH,0.5199999809265137,0.550000011920929,UH,0.550000011920929,0.23999999463558197,IY,0.75
EH,IH,224,-0.029999999329447746,OW,0.75,-0.10000000149011612,AW,0.8199999928474426,0.10999999940395355,N,0.5600000023841858,-0.15000000596046448,AO,0.49000000953674316
S,-,43,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
OW,-,29,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
N,-,38,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
IY,-,305,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
T,IH,43,0.14000000059604645,B,0.4300000071525574,0.14000000059604645,HH,0.5799999833106995,-0.2199999988079071,K,0.7599999904632568,0.20000000298023224,D,0.8100000023841858
D,DH,1095,-0.03999999910593033,Y,0.5099999904632568,-0.23000000417232513,UX,0.44999998807907104,0.6600000262260437,DH,0.6600000262260437,0.5799999833106995,T,0.8100000023841858
AA,AY,45,0.6600000262260437,AY,0.6600000262260437,-0.019999999552965164,AH,0.5400000214576721,0.30000001192092896,AH,0.6499999761581421,-0.10000000149011612,OW,0.6700000166893005
Y,AH,2,-0.10000000149011612,D,0.5099999904632568,-0.1599999964237213,SH,0.7799999713897705,-0.07999999821186066,B_HH,0.5299999713897705,0.07000000029802322,ZH,0.6299999952316284
AH,IH,65,0.10000000149011612,IY,0.699999988079071,0.36000001430511475,IY,0.6800000071525574,0.5899999737739563,AA,0.6499999761581421,0.4000000059604645,IH,0.4000000059604645
OW,AO,124,-0.009999999776482582,EH,0.75,-0.07999999821186066,EH,0.5199999809265137,0.5199999809265137,UH,0.550000011920929,0.07999999821186066,IY,0.75
IY,EH,30,0.1899999976158142,AH,0.699999988079071,0.18000000715255737,AH,0.6800000071525574,0.11999999731779099,AA,0.49000000953674316,0.17000000178813934,OW,0.75
AE,AH,282,0.1899999976158142,TH,0.36000001430511475,-0.4699999988079071,K_HH,0.3199999928474426,0.03999999910593033,HH,0.5400000214576721,0.17000000178813934,EH,0.38999998569488525
B,-,35,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
D,-,334,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
ZH,JH,258,0.0,R,0.5400000214576721,0.0,CH,0.9300000071525574,0.0,Z,0.6000000238418579,0.75,JH,0.75
Y,-,153,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
EH,-,169,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
D,AH,54,-0.3400000035762787,Y,0.5099999904632568,0.05000000074505806,UX,0.44999998807907104,-0.3499999940395355,DH,0.6600000262260437,0.07000000029802322,T,0.8100000023841858
